"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"3839","PA","Deer Lakes School District","37834",2020,124661911,48533389,7669517,195296,0,551332,54549000,0,12438150,0,725227,503031,7742441,771100,28774599,-2730381,40521552,0,0,0,37791171,"4207540","1871","Allegheny County","Cheswick"
"3840","PA","Bentworth School District","38162",2020,51658368,20963612,2497775,0,0,613553,25730000,0,1689156,0,164272,144849,4846187,261629,13782638,-457208,19492511,0,0,0,19035303,"4203360","1090","Washington County","Bentleyville"
"3841","PA","Burgettstown Area School District","38156",2020,79007115,14888628,2269403,0,0,25742049,29619000,0,5521037,0,636670,348974,5195705,0,15667429,-2170195,23382303,0,0,0,21212108,"4204500","1053","Washington County","Burgettstown"
"3842","PA","Central Greene School District","38003",2020,96130169,35355439,3184940,0,0,0,39960000,0,17201595,0,428195,778890,7780449,0,26090898,3923378,30726859,0,0,0,34650237,"4205430","1632","Greene County","Waynesburg"
"3843","PA","Corry Area School District","37979",2020,69451499,11966167,2469025,0,0,0,48467000,0,4763989,0,1785318,329878,26052269,0,8516693,-1999701,36898541,0,0,0,34898840,"4206860","1988","Erie County","Corry"
"3844","PA","Council Rock School District","37908",2020,662224459,225421773,26202209,0,0,0,379313386,0,27560465,0,3726626,2886931,38302870,969525,205011500,18286656,228884170,0,0,0,247170826,"4206960","10778","Bucks County","Newtown"
"3845","PA","Conewago Valley School District","43316",2020,152334924,47800741,7061192,0,0,0,87109000,0,9556268,0,807723,1101379,8685905,0,54817101,1266306,63338079,0,0,0,64604385,"4206550","3921","Adams County","New Oxford"
"3846","PA","Dauphin County Technical School","37966",2020,54630288,16501831,3066850,0,0,0,30455000,0,3928330,0,678277,798120,4163242,140254,17080879,28025,22154470,0,0,0,22182495,"4207385","1083",NA,NA
"3847","PA","Bristol Township School District","228590",2020,364317100,147633817,19156072,151424,0,267000,180862000,0,14716667,0,1530120,824340,25939007,748476,118652434,5685209,140479048,0,0,0,146164257,"4204230","6342","Bucks County","Levittown"
"3848","PA","Brandywine Heights Area School District","42541",2020,67672419,18079465,4200776,0,0,0,40855767,0,3961279,0,254415,293955,6345813,0,26692857,3120788,30211837,0,0,0,33332625,"4204050","1427","Berks County","Topton"
"3849","PA","Chambersburg Area School District","37997",2020,371024932,144640762,19149151,491686,0,0,191855475,0,12707777,0,2179901,1924829,33102536,1914155,117753609,6066017,148629112,0,0,0,154695129,"4205550","9456","Franklin County","Chambersburg"
"3850","PA","Danville Area School District","38104",2020,105956167,38542482,5843685,0,0,0,56467000,0,5051731,0,492013,367017,9653086,0,32373349,719930,41673522,0,0,0,42393452,"4207320","2271","Montour County","Danville"
"3851","PA","East Penn School District","38052",2020,296437160,39867455,17452608,0,0,0,208835301,0,28995308,0,1253679,1923489,24905557,1043258,125737221,3921040,149688485,0,0,0,153609525,"4208550","8345","Lehigh County","Emmaus"
"3852","PA","Berks Career and Technology Center","95696",2020,31904528,0,2645334,0,0,0,26900000,0,1953358,0,405836,15170314,4930231,0,117642,85343,20132844,0,0,0,20218187,"4280060","37",NA,NA
"3853","PA","Canon-Mcmillan School District","38160",2020,337665619,200872046,10813093,0,0,0,114640000,0,10023125,0,1317355,2608777,15472938,0,75847214,1591399,92337530,0,0,0,93928929,"4204890","5394","Washington County","Canonsburg"
"3854","PA","Colonial School District","43478",2020,373950031,124497170,23222999,0,0,0,190311649,0,19182070,0,5145493,2654551,19171145,0,112136641,3769805,130192532,0,0,0,133962337,"4219470","5225","Montgomery County","Plymouth Meeting"
"3855","PA","Duquesne City School District","44270",2020,24125456,3110789,2876569,0,790000,0,15111000,0,2073860,0,163238,46699,5303953,459362,14559601,-2157387,22527002,0,0,0,20369615,"4208010","410","Allegheny County","Duquesne"
"3856","PA","Conestoga Valley School District","38039",2020,181732685,51736890,13083612,760766,0,4728341,91787477,0,7115204,0,655145,819507,14082358,0,58865097,-1171842,74938804,0,0,0,73766962,"4206480","4158","Lancaster County","Lancaster"
"3857","PA","Eastern Lebanon County School District","38048",2020,118447044,44373194,5630240,971994,0,0,58057000,0,7300876,0,1435790,657621,9527821,0,35647903,123403,45709942,0,0,0,45833345,"4208460","2469","Lebanon County","Myerstown"
"3858","PA","Butler Area School District","37912",2020,290838970,83477107,14583751,0,0,0,141190000,0,39131877,0,1460119,497774,25415390,1682551,80557023,3741928,104410810,0,0,0,108152738,"4204590","6285","Butler County","Butler"
"3859","PA","Brockway Area School District","38013",2020,37919193,0,2132722,0,0,1759963,23766000,0,9771000,0,489508,193518,4666671,55187,11318279,-868059,17101714,0,0,0,16233655,"4204260","966","Jefferson County","Brockway"
"3860","PA","Cornell School District","37833",2020,32496179,5278877,2205557,490774,0,596459,19462000,0,4118115,0,344397,129115,3387797,21600,11465761,-814869,15819142,0,0,0,15004273,"4206810","583","Allegheny County","Coraopolis"
"3861","PA","Everett Area School District","37875",2020,56472431,27090000,3078148,0,0,0,23906000,0,2265000,0,133283,533602,7005179,380080,15183930,2547655,20555136,0,0,0,23102791,"4209360","1237","Bedford County","EVERETT"
"3862","PA","Dallas School District","38058",2020,138271235,68067759,7924039,232588,0,634471,53706434,0,7145178,0,560766,321719,7514053,0,32745361,-2249871,42831004,0,0,0,40581133,"4207200","2511","Luzerne County","Dallas"
"3863","PA","Central York School District","38188",2020,195165427,20993695,11528352,0,0,0,135576000,0,17483263,0,1789980,1562011,11484534,0,83671180,-1216696,97934421,0,1988624,0,96717725,"4205490","5746","York County","York"
"3864","PA","Athens Area School District","37894",2020,107019666,34025943,5042266,0,0,0,53764000,0,12910374,0,1277083,221027,10169599,750936,29987491,-1043142,42172195,0,0,0,41129053,"4202670","2086","Bradford County","Athens"
"3865","PA","Crestwood School District","38059",2020,104428716,24882649,5616897,0,0,0,62548000,0,10486905,0,754265,779860,8666627,0,32350828,-2803436,44600754,0,0,0,41797318,"4205460","2845","Luzerne County","Mountain Top"
"3866","PA","Franklin Area School District","38150",2020,61938206,4325000,6407054,0,0,0,45800173,0,4818979,0,587000,464827,8904042,0,25489011,2224839,32633041,0,0,0,34857880,"4210200","1907","Venango County","Franklin"
"3867","PA","Franklin Regional School District","38171",2020,164890025,44056387,12410297,0,0,4304058,91273000,0,10609247,0,2237036,813230,10371704,48431,48964304,-1243172,61440841,0,0,0,60197669,"4210230","3378","Westmoreland County","Murrysville"
"3868","PA","Fox Chapel Area School District","37850",2020,276418300,74944411,14824588,665923,0,1703820,158921000,0,20929982,0,4428576,711037,16680948,525972,82499130,-7660028,108077115,0,0,0,100417087,"4210070","4080","Allegheny County","Pittsburgh"
"3869","PA","Frazier School District","37995",2020,53784957,23322434,2283281,0,0,0,24472000,0,3187338,0,468519,182363,5057776,0,13807492,-800431,19848062,0,0,0,19047631,"4210350","1119","Fayette County","Perryopolis"
"3870","PA","Elizabethtown Area School District","38029",2020,169501539,57834709,9186941,0,0,0,91975000,0,9007000,0,1497889,829952,12025001,401828,52938475,-1350174,67545430,495811,1201077,0,66195256,"4209120","3882","Lancaster County","Elizabethtown"
"3871","OR","Willamette Education Service District","197358",2020,39381176,18818949,3196922,0,0,0,16428343,0,868018,309713,68944,3651210,27766226,0,46684209,988920,77112725,0,0,0,78101645,"4100035","0.00000",NA,NA
"3872","PA","Hanover Public School District","38191",2020,74414188,17917798,4162952,0,0,0,47531130,0,4189484,0,612824,322889,6863208,412598,28813784,1154458,35258021,0,0,0,36412479,"4211450","1990","York County","Hanover"
"3873","PA","Freedom Area School District","37867",2020,50924266,10434360,2928006,106366,0,0,31999000,0,5311924,0,144610,195773,5452957,0,18572077,-763263,24984070,0,0,0,24220807,"4210380","1278","Beaver County","Freedom"
"3874","PA","Garnet Valley School District","48695",2020,294985893,81761191,17930500,511208,0,13939000,169165911,0,9108255,0,2569828,2783139,16033615,0,94894109,3803442,109907421,0,0,0,113710863,"4210590","4674","Delaware County","Glen Mills"
"3875","PA","Greencastle-Antrim School District","37999",2020,89055652,19972095,5278340,1143611,0,0,56466608,0,5741645,0,453353,629320,8470044,202894,34153651,1042405,42413504,0,0,0,43455909,"4211010","3027","Franklin County","Greencastle"
"3876","PA","Forest City Regional School District","47290",2020,34417068,8490000,1863310,17448,0,0,21801000,0,1893651,0,351659,465861,4743932,0,10917264,-71897,16198954,0,0,0,16127057,"4209930","780","Susquehanna County","Forest City"
"3877","PA","Gettysburg Area School District","37824",2020,130506032,22035445,8565435,0,0,10723000,77519000,0,9829280,0,1833872,2896394,12267778,332367,49818840,740886,64574493,0,0,0,65315379,"4210710","3115","Adams County","Gettysburg"
"3878","PA","Lehigh Career and Technical Institute","46359",2020,99279066,42111317,4883800,0,0,0,45052000,0,5222619,0,743878,20415698,5305153,1739706,4442950,-894307,32797814,0,0,0,31903507,"428029007076","37",NA,NA
"3879","PA","Greater Nanticoke Area School District","43629",2020,77485867,22280796,5041210,68458,0,0,42058000,0,7577720,0,459683,180451,10893808,0,21472868,-3585281,36132408,0,0,0,32547127,"4216290","2293","Luzerne County","Nanticoke"
"3880","PA","General Mclane School District","37980",2020,64059675,0,5139516,0,0,0,53753000,0,3602692,0,1564467,632979,8398854,0,25167201,159894,34039141,0,0,0,34199035,"4210650","2115","Erie County","Edinboro"
"3881","PA","Hanover Area School District","38060",2020,70195604,16275000,5116348,0,0,0,40420173,0,7672448,0,711635,220037,8940626,0,24849559,-121704,34131926,0,0,0,34010222,"4211420","2072","Luzerne County","Hanover Township"
"3882","PA","Lackawanna Trail School District","38186",2020,46350245,4545000,2594306,0,0,0,29612999,0,8826051,0,471428,150907,4811932,0,17894099,2233155,20623783,0,0,0,22856938,"4212990","977","Wyoming County","Factoryville"
"3883","PA","Great Valley School District","37930",2020,194760878,16575211,15549843,0,0,630000,141190000,0,18698382,0,2117442,1912178,14184228,506957,92716579,8466907,100853035,0,0,0,109319942,"4210870","4428","Chester County","Malvern"
"3884","PA","Moon Area School District","37836",2020,286330860,138742242,10505681,349112,0,0,108115000,0,26810885,0,1807940,783748,15248721,0,67811751,-4245576,88089796,0,0,0,83844220,"4215830","3953","Allegheny County","Moon Township"
"3885","PA","Lakeview School District","53146",2020,39052492,10254990,2197614,0,0,0,24187000,0,2159000,0,253888,183129,4994923,393257,12469822,-1025003,19066134,0,0,0,18041131,"4213080","946","Mercer County","Stoneboro"
"3886","PA","Jersey Shore Area School District","38069",2020,105721324,27210244,5090995,601572,0,0,58899000,0,13191885,0,727628,400816,12061950,0,31402487,1660550,42204703,0,0,0,43865253,"4212480","2305","Lycoming County","Jersey Shore"
"3887","PA","Hatboro-Horsham School District","38089",2020,262130523,68335618,17638114,0,0,0,161213000,0,12521666,0,2422126,2354785,12939730,224648,96101743,4334406,107286500,0,0,0,111620906,"4211610","4634","Montgomery County","Horsham"
"3888","PA","Kutztown Area School District","46630",2020,83092146,24556594,3221693,621072,0,0,47063000,0,7100665,0,529122,346996,5779205,236232,27397620,904889,32855164,0,0,0,33760053,"4212930","1371","Berks County","Kutztown"
"3889","PA","Greater Altoona Career and Technology Center","37893",2020,18249797,0,4032356,173134,0,0,12593161,0,1075513,0,375632,763840,1804303,0,8167800,13580,10722363,0,0,0,10735943,"428008007049","40",NA,NA
"3890","PA","Mcguffey School District","38164",2020,88998125,36479395,4474174,506523,0,0,40888000,0,6018246,0,522036,434385,6862928,392741,24874626,1333151,31231529,0,0,0,32564680,"4214880","1568","Washington County","Claysville"
"3891","PA","Hazleton Area School District","38061",2020,407260778,120631369,23668909,0,0,0,238264000,0,17915000,0,6781500,1001805,56720136,644201,110560383,-780704,169707229,0,0,0,168926525,"4211700","11610","Luzerne County","Hazle Twp"
"3892","PA","Governor Mifflin School District","44484",2020,170029203,47704282,9614208,0,0,2450000,100255000,0,9241959,0,598979,1091068,13688284,1077297,58330080,2530985,71655744,0,0,0,74186729,"4210860","4217","Berks County","Shillington"
"3893","PA","Lebanon School District","38045",2020,179582330,34456672,11311141,77804,0,18740000,104887000,0,8412274,0,1664831,367406,29044556,0,52839889,3901221,78350630,0,0,0,82251851,"4213440","5274","Lebanon County","Lebanon"
"3894","PA","Karns City Area School District","46324",2020,47269290,0,3661891,561662,0,0,34392000,0,8590330,0,63407,542304,7481637,0,17237104,132195,25128850,0,0,0,25261045,"4209600","1344","Butler County","Karns City"
"3895","PA","Keystone Oaks School District","37857",2020,78932074,12416194,5378830,0,0,0,55858000,0,4683226,0,595824,696874,7470079,842968,35825742,2705753,42129910,295175,606484,0,44835663,"4212750","1952","Allegheny County","Pittsburgh"
"3896","PA","Montgomery County Intermediate Unit","151386",2020,171477237,7840174,22310468,3862952,0,0,129494000,0,6276225,0,1693418,32156724,106540575,0,636431,1823145,137510585,0,0,0,139333730,"4289330","330",NA,NA
"3897","PA","Lakeland School District","44683",2020,50148670,10299626,3920026,98426,0,0,30175000,0,5064021,0,529663,318191,5791596,0,18327679,-230954,24668420,0,0,0,24437466,"4213050","1414","Lackawanna County","Scott Township"
"3898","PA","Mifflin County School District","38082",2020,208805341,90289400,10854343,0,0,0,90169589,0,15181309,0,2310700,672326,22797276,0,58475929,6751468,75194063,0,0,0,81945531,"4215290","4869","Mifflin County","Lewistown"
"3899","PA","Fort Leboeuf School District","37989",2020,71624380,7545090,4578920,652350,0,0,51742000,0,5778115,0,1327905,514325,15818928,0,18828369,-2425200,37586822,0,0,0,35161622,"4209990","2110","Erie County","Waterford"
"3900","PA","Greater Johnstown School District","37916",2020,118307953,44547781,6531641,2671792,0,0,58993000,0,2682000,0,1759504,145040,41178908,0,12529730,1094232,52759446,0,0,0,53853678,"4210950","2940","Cambria County","Johnstown"
"3901","PA","Marple Newtown School District","37969",2020,256064431,111158174,13494982,0,0,0,120277999,0,9594508,0,1538768,2478421,13408658,399110,76424939,5434111,87277017,0,0,0,92711128,"4214760","3503","Delaware County","Newtown Square"
"3902","PA","Montour School District","46752",2020,271425190,133212824,10786074,2641576,0,0,92910000,0,23225925,0,1420711,1375967,10579006,0,62185217,5084400,69055790,707749,486722,0,74140190,"4215720","2968","Allegheny County","Mc Kees Rocks"
"3903","PA","Indiana Area School District","38006",2020,131289019,28584039,7064718,0,0,0,80326000,0,12114299,0,489563,763115,10866387,76591,44499595,2319517,53886171,412692,864103,0,56205688,"4212150","2860","Indiana County","Indiana"
"3904","PA","Hopewell Area School District","37868",2020,96596094,20935457,5829009,110406,0,0,61145000,0,5457858,0,161973,326197,9197187,1705681,31868277,-595439,43692781,0,0,0,43097342,"4212030","2177","Beaver County","Aliquippa"
"3905","PA","Lampeter-Strasburg School District","48408",2020,108520153,6048479,7129194,119588,0,7418000,77565564,0,7024542,0,0,1206746,9421808,0,45854184,3286887,53195851,0,0,0,56482738,"4213110","3047","Lancaster County","Lampeter"
"3906","PA","Middletown Area School District","37962",2020,129016742,45349395,5035147,603535,0,5140000,61519000,0,10193186,0,1071214,1168313,9545433,705253,39663928,1039366,50043561,0,0,0,51082927,"4215240","2475","Dauphin County","Middletown"
"3907","PA","Girard School District","37982",2020,82458703,32724907,2913189,0,0,0,40420000,0,4731288,0,1024487,255280,8396301,792006,19596196,744764,28295019,0,0,0,29039783,"4210740","1638","Erie County","Girard"
"3908","PA","Interboro School District","37968",2020,186140938,56052680,8314358,51067,0,0,105167000,0,14946346,0,1609487,398921,14878137,0,55009715,-273085,70559858,0,0,0,70286773,"4212170","3367","Delaware County","Prospect Park"
"3909","PA","Lower Dauphin School District","37965",2020,129520537,2970000,7722771,6966,0,13697000,89402000,0,14390246,0,1255595,743020,13033967,0,51223008,213253,64786742,0,0,0,64999995,"4214100","3719","Dauphin County","Hummelstown"
"3910","PA","Manheim Central School District","38032",2020,154715078,68409318,7144491,565424,0,0,72372695,0,5283546,0,536832,1262850,11344423,0,47090139,621942,59075470,0,0,0,59697412,"4214550","3046","Lancaster County","Manheim"
"3911","PA","Ligonier Valley School District","38174",2020,67272847,18799876,4250409,0,0,3510652,37192000,0,3061462,0,458458,197347,11800100,0,20343464,415438,31925473,0,0,0,32340911,"4213710","1514","Westmoreland County","Ligonier"
"3912","PA","Hollidaysburg Area School District","37888",2020,116626069,30710000,8075474,0,0,0,66319402,0,10480428,0,1040765,1246967,8937987,0,42242432,1684937,50742449,0,0,0,52427386,"4211940","3352","Blair County","Hollidaysburg"
"3913","PA","Littlestown Area School District","37825",2020,80712649,24768047,4939282,113811,0,0,45332000,0,4774789,0,449844,338614,6424459,202494,27833211,-509253,35308031,0,0,0,34798778,"4213980","1901","Adams County","Littlestown"
