"","state","nces_original_name","ncesID","students"
"1694","MA","Hatfield","2505940",431
"1695","MA","Haverhill","2505970",8063
"1696","MA","Hawlemont","2506000",143
"1697","MA","Hingham","2506090",4262
"1698","MA","Holbrook","2506150",1309
"1699","MA","Holland","2506210",232
"1700","MA","Holliston","2506240",2910
"1701","MA","Holyoke","2506270",5350
"1702","MA","Hopedale","2506300",1080
"1703","MA","Hopkinton","2506330",3862
"1704","MA","Hudson","2506390",2566
"1705","MA","Hull","2506420",854
"1706","MA","Ipswich","2506480",1679
"1707","MA","King Philip","2506510",1979
"1708","MA","Kingston","2506540",1065
"1709","MA","Lawrence","2506660",13550
"1710","MA","Lee","2506690",713
"1711","MA","Leicester","2506720",1488
"1712","MA","Lenox","2506750",776
"1713","MA","Leominster","2506780",6078
"1714","MA","Leverett","2506810",142
"1715","MA","Lexington","2506840",7190
"1716","MA","Lincoln","2506900",1114
"1717","MA","Lincoln-Sudbury","2506930",1512
"1718","MA","Littleton","2506960",1663
"1719","MA","Longmeadow","2506990",2847
"1720","MA","Lowell","2507020",14434
"1721","MA","Ludlow","2507050",2538
"1722","MA","Lunenburg","2507080",1641
"1723","MA","Lynn","2507110",16088
"1724","MA","Lynnfield","2507140",2202
"1725","MA","Ma Academy for Math and Science","2500036",99
"1726","MA","Malden","2507170",6481
"1727","MA","Manchester Essex Regional","2500067",1370
"1728","MA","Mansfield","2507230",3651
"1729","MA","Marblehead","2507260",2963
"1730","MA","Marion","2507290",433
"1731","MA","Marlborough","2507320",4757
"1732","MA","Marshfield","2507350",3960
"1733","MA","Masconomet","2507410",1721
"1734","MA","Mashpee","2507440",1563
"1735","MA","Mattapoisett","2507470",442
"1736","MA","Maynard","2507500",1265
"1737","MA","Medfield","2507530",2601
"1738","MA","Medford","2507560",4203
"1739","MA","Medway","2507590",2178
"1740","MA","Melrose","2507620",3977
"1741","MA","Methuen","2507740",6851
"1742","MA","Middleborough","2507770",2989
"1743","MA","Middleton","2507830",713
"1744","MA","Milford","2507860",4407
"1745","MA","Millbury","2507890",1700
"1746","MA","Millis","2507920",1179
"1747","MA","Milton","2507980",4431
"1748","MA","Minuteman Regional Vocational Technical","2507985",598
"1749","MA","Mohawk Trail","2507990",845
"1750","MA","Monson","2508040",924
"1751","MA","Mount Greylock","2508160",1160
"1752","MA","Nahant","2508220",154
"1753","MA","Nantucket","2508250",1678
"1754","MA","Nashoba Valley Regional Vocational Technical","2508320",709
"1755","MA","Natick","2508340",5529
"1756","MA","Needham","2508370",5706
"1757","MA","New Salem-Wendell","2508530",145
"1758","MA","Newburyport","2508580",2262
"1759","MA","Newton","2508610",12779
"1760","MA","Norfolk","2508640",983
"1761","MA","Norfolk County Agricultural","2508650",551
"1762","MA","North Adams","2508670",1358
"1763","MA","North Andover","2508700",4667
"1764","MA","North Attleborough","2508730",4155
"1765","MA","North Brookfield","2508760",545
"1766","MA","North Reading","2508820",2397
"1767","MA","Northampton","2508850",2698
"1768","MA","Northampton-Smith Vocational Agricultural","2508860",496
"1769","MA","Northboro-Southboro","2508910",1390
"1770","MA","Northborough","2508880",1587
"1771","MA","Northbridge","2508940",1999
"1772","MA","Northern Berkshire Regional Vocational Technical","2508950",507
"1773","MA","Norton","2509000",2429
"1774","MA","Norwell","2509030",2210
"1775","MA","Norwood","2509060",3490
"1776","MA","Oak Bluffs","2504650",426
"1777","MA","Old Colony Regional Vocational Technical","2509140",556
"1778","MA","Orange","2509180",534
"1779","MA","Orleans","2509210",197
"1780","MA","Oxford","2509270",1572
"1781","MA","Palmer","2509300",1304
"1782","MA","Pathfinder Regional Vocational Technical","2509310",626
"1783","MA","Peabody","2509360",5994
"1784","MA","Pelham","2509390",125
"1785","MA","Pembroke","2509420",2723
"1786","MA","Petersham","2509540",131
"1787","MA","Pioneer Valley","2509600",700
"1788","MA","Pittsfield","2509630",5261
"1789","MA","Plainville","2509690",709
"1790","MA","Plympton","2509780",220
"1791","MA","Provincetown","2509840",131
"1792","MA","Quincy","2509870",9625
"1793","MA","Ralph C Mahar","2509900",628
"1794","MA","Randolph","2509930",2742
"1795","MA","Reading","2509990",4151
"1796","MA","Revere","2510050",7532
"1797","MA","Richmond","2510080",171
"1798","MA","Rochester","2510140",509
"1799","MA","Rockland","2510170",2273
"1800","MA","Rockport","2510200",851
"1801","MA","Rowe","2510230",73
"1802","MA","Salem","2510380",3620
"1803","MA","Sandwich","2510470",2466
"1804","MA","Saugus","2510500",2607
"1805","MA","Savoy","2510530",58
"1806","MA","Scituate","2510560",2977
"1807","MA","Seekonk","2510590",2080
"1808","MA","Sharon","2510620",3607
"1809","MA","Shawsheen Valley Regional Vocational Technical","2510615",1265
"1810","MA","Sherborn","2510710",413
"1811","MA","Shrewsbury","2510770",6268
"1812","MA","Shutesbury","2510800",124
"1813","MA","Somerset","2510860",1739
"1814","MA","Somerset Berkley Regional School District","2500541",1026
"1815","MA","Somerville","2510890",4939
"1816","MA","South Hadley","2510920",1900
"1817","MA","South Shore Regional Vocational Technical","2510930",638
"1818","MA","Southampton","2510950",492
"1819","MA","Southbridge","2511010",1907
"1820","MA","Southern Berkshire","2511040",675
"1821","MA","Spencer-E Brookfield","2500002",1380
"1822","MA","Springfield","2511130",25007
"1823","MA","Stoneham","2511220",2372
"1824","MA","Stoughton","2511250",3492
"1825","MA","Sturbridge","2511310",887
"1826","MA","Sudbury","2511340",2667
"1827","MA","Sunderland","2511370",222
"1828","MA","Sutton","2511400",1357
"1829","MA","Swampscott","2511430",2218
"1830","MA","Swansea","2511460",2103
"1831","MA","Taunton","2511520",8036
"1832","MA","TEC Connections Academy Commonwealth Virtual School District","2500556",2183
"1833","MA","Tewksbury","2511580",3348
"1834","MA","Tisbury","2512570",299
"1835","MA","Topsfield","2511670",648
"1836","MA","Tri-County Regional Vocational Technical","2511735",969
"1837","MA","Truro","2511730",113
"1838","MA","Tyngsborough","2511760",1630
"1839","MA","Up-Island Regional","2500043",412
"1840","MA","Uxbridge","2511850",1718
"1841","MA","Wakefield","2511910",3485
"1842","MA","Wales","2511940",145
"1843","MA","Walpole","2511970",3679
"1844","MA","Waltham","2512000",5738
"1845","MA","Ware","2512030",1134
"1846","MA","Wareham","2512060",2133
"1847","MA","Watertown","2512180",2663
"1848","MA","Wayland","2512210",2707
"1849","MA","Webster","2512240",1841
"1850","MA","Wellesley","2512270",4862
"1851","MA","Wellfleet","2512300",106
"1852","MA","West Boylston","2512390",909
"1853","MA","West Bridgewater","2512420",1373
"1854","MA","West Springfield","2512510",4090
"1855","MA","Westborough","2512600",3942
"1856","MA","Westfield","2512630",5261
"1857","MA","Westford","2512660",4928
"1858","MA","Westhampton","2512690",120
"1859","MA","Weston","2512750",2039
"1860","MA","Westport","2512780",1418
"1861","MA","Westwood","2512810",3000
"1862","MA","Weymouth","2512840",5763
"1863","MA","Whately","2512870",127
"1864","MA","Williamsburg","2512990",137
"1865","MA","Wilmington","2513050",3166
"1866","MA","Winchendon","2513080",1224
"1867","MA","Winchester","2513110",4678
"1868","MA","Winthrop","2513170",1965
"1869","MA","Woburn","2513200",4451
"1870","MA","Worcester","2513230",25044
"1871","MA","Worthington","2513260",88
"1872","MA","Wrentham","2513290",952
"1873","MD","DYRS","1100087",36
"1874","MD","SEED School of Maryland","2400027",401
"1875","ME","Acton Public Schools","2302220",233
"1876","ME","Airline CSD","2302500",56
"1877","ME","Alexander Public Schools","2302280",42
"1878","ME","Andover Public Schools","2314823",39
"1879","ME","Appleton Public Schools","2302510",148
"1880","ME","Arthur R. Gould Sch--LCYDC","2300050",24
"1881","ME","Athens Public Schools","2314817",133
"1882","ME","Auburn Public Schools","2302610",3532
"1883","ME","Augusta Public Schools","2302640",2269
"1884","ME","Baileyville Public Schools","2302730",337
"1885","ME","Bangor Public Schools","2302820",3685
"1886","ME","Bar Harbor Public Schools","2302850",337
"1887","ME","Beals Public Schools","2302950",67
"1888","ME","Beatrice Rafferty School","5900137",115
"1889","ME","Beddington Public Schools","2302980",1
"1890","ME","Biddeford Public Schools","2303150",2464
"1891","ME","Blue Hill Public Schools","2303210",391
"1892","ME","Boothbay-Boothbay Hbr CSD","2303290",475
"1893","ME","Bowerbank Public Schools","2303390",2
"1894","ME","Bremen Public Schools","2303480",28
"1895","ME","Brewer Public Schools","2303510",1654
"1896","ME","Bristol Public Schools","2303600",284
"1897","ME","Brooklin Public Schools","2303610",83
"1898","ME","Brooksville Public Schools","2303640",94
"1899","ME","Brunswick Public Schools","2303780",2422
"1900","ME","Calais Public Schools","2303870",595
"1901","ME","Cape Elizabeth Public Schools","2303930",1576
"1902","ME","Carrabassett Valley Public Schools","2303980",11
"1903","ME","Carroll Plt Public Schools","2303990",2
"1904","ME","Castine Public Schools","2304080",67
"1905","ME","Caswell Public Schools","2304110",49
"1906","ME","Charlotte Public Schools","2304160",30
"1907","ME","Chebeague Island Public Schools","2314771",21
"1908","ME","Cherryfield Public Schools","2314814",96
"1909","ME","Cooper Public Schools","2304440",6
"1910","ME","Coplin Plt Public Schools","2304500",2
"1911","ME","Cranberry Isles Public Schools","2304620",11
"1912","ME","Cutler Public Schools","2300065",96
"1913","ME","Damariscotta Public Schools","2304830",78
"1914","ME","Dayton Public Schools","2304860",329
"1915","ME","Dedham Public Schools","2304890",214
"1916","ME","Deer Isle-Stonington CSD","2304895",328
"1917","ME","Dennysville Public Schools","2304900",7
"1918","ME","East Machias Public Schools","2300062",246
"1919","ME","East Millinocket Public Schools","2305280",263
"1920","ME","East Range CSD","2305380",23
"1921","ME","Easton Public Schools","2305310",243
"1922","ME","Eastport Public Schools","2305360",171
"1923","ME","Edgecomb Public Schools","2305400",132
"1924","ME","Education in Unorganized Terr","2312100",186
"1925","ME","Ellsworth Public Schools","2305500",1375
"1926","ME","Eustis Public Schools","2314818",90
"1927","ME","Falmouth Public Schools","2305670",2091
"1928","ME","Fayette Public Schools","2300008",83
"1929","ME","Five Town CSD","2300053",712
"1930","ME","Frenchboro Public Schools","2307590",3
"1931","ME","Georgetown Public Schools","2305970",53
"1932","ME","Glenburn Public Schools","2306000",507
"1933","ME","Gorham Public Schools","2306060",2800
"1934","ME","Great Salt Bay CSD","2306160",429
"1935","ME","Greenbush Public Schools","2306180",147
"1936","ME","Greenville Public Schools","2306250",192
"1937","ME","Hancock Public Schools","2306260",208
"1938","ME","Harmony Public Schools","2306330",70
"1939","ME","Hermon Public Schools","2306510",1334
"1940","ME","Hope Public Schools","2306610",191
"1941","ME","Indian Island","2300066",97
"1942","ME","Indian Island School","5900160",72
"1943","ME","Indian Township","2300064",157
"1944","ME","Indian Township School","5900042",92
"1945","ME","Isle Au Haut Public Schools","2306780",6
"1946","ME","Islesboro Public Schools","2306810",85
"1947","ME","Jefferson Public Schools","2306870",278
"1948","ME","Jonesboro Public Schools","2306900",69
"1949","ME","Jonesport Public Schools","2307100",103
"1950","ME","Kittery Public Schools","2307140",1002
"1951","ME","Lakeville Public Schools","2307200",2
"1952","ME","Lamoine Public Schools","2307250",122
"1953","ME","Lewiston Public Schools","2307320",5449
"1954","ME","Limestone Public Schools","2314842",136
"1955","ME","Lincolnville Public Schools","2307450",224
"1956","ME","Lisbon Public Schools","2307530",1297
"1957","ME","Long Island Public Schools","2300009",13
"1958","ME","Lowell Public Schools","2300063",4
"1959","ME","Machias Public Schools","2307710",485
"1960","ME","Machiasport Public Schools","2300067",82
"1961","ME","Macwahoc Plt School Dept","2307770",1
"1962","ME","Madawaska Public Schools","2307800",442
"1963","ME","Maine Ocean School","2314840",14
"1964","ME","Marshfield Public Schools","2307980",23
"1965","ME","ME Sch of Science & Mathematics","2300049",133
"1966","ME","Medford Public Schools","2308140",2
"1967","ME","Medway Public Schools","2308160",106
"1968","ME","Milford Public Schools","2308250",320
"1969","ME","Millinocket Public Schools","2308280",490
"1970","ME","Moosabec CSD","2308400",82
"1971","ME","Mount Desert Public Schools","2308490",162
"1972","ME","MSAD 46","2314530",924
"1973","ME","MSAD 76","2311910",32
"1974","ME","Mt Desert CSD","2308500",533
"1975","ME","Newcastle Public Schools","2308760",86
"1976","ME","Nobleboro Public Schools","2308940",190
"1977","ME","Northfield Public Schools","2309090",3
"1978","ME","Northport Public Schools","2314824",119
"1979","ME","Orrington Public Schools","2309330",459
"1980","ME","Otis Public Schools","2309390",95
"1981","ME","Pembroke Public Schools","2309560",94
"1982","ME","Perry Public Schools","2309650",102
"1983","ME","Portland Public Schools","2309930",6779
"1984","ME","Princeton Public Schools","2309990",137
"1985","ME","Reed Plt Public Schools","2310140",2
"1986","ME","Robbinston Public Schools","2310190",3
"1987","ME","Roque Bluffs Public Schools","2310320",6
"1988","ME","RSU 07/MSAD 07","2311820",55
"1989","ME","RSU 08/MSAD 08","2311850",174
"1990","ME","RSU 20","2314791",470
"1991","ME","RSU 26","2314778",791
"1992","ME","RSU 28/MSAD 28","2311130",733
"1993","ME","RSU 30/MSAD 30","2311220",249
"1994","ME","RSU 31/MSAD 31","2311250",445
"1995","ME","RSU 32/MSAD 32","2311280",260
"1996","ME","RSU 33/MSAD 33","2311310",243
"1997","ME","RSU 42/MSAD 42","2311610",391
"1998","ME","RSU 45/MSAD 45","2311700",288
"1999","ME","RSU 50","2314806",352
"2000","ME","RSU 51/MSAD 51","2314240",2129
"2001","ME","RSU 63/MSAD 63","2314470",563
"2002","ME","RSU 64/MSAD 64","2314440",1059
"2003","ME","RSU 70/MSAD 70","2314762",497
"2004","ME","RSU 78","2314803",209
"2005","ME","RSU 79/MSAD 01","2310860",1756
"2006","ME","RSU 80/MSAD 04","2311730",537
"2007","ME","RSU 82/MSAD 12","2310620",149
"2008","ME","RSU 83/MSAD 13","2310650",181
"2009","ME","RSU 84/MSAD 14","2310680",133
"2010","ME","RSU 85/MSAD 19","2310830",103
"2011","ME","RSU 86/MSAD 20","2310890",513
"2012","ME","RSU 87/MSAD 23","2310980",628
"2013","ME","RSU 88/MSAD 24","2311010",276
"2014","ME","RSU 89","2314838",307
"2015","ME","Saco Public Schools","2310380",2827
"2016","ME","Sanford Public Schools","2310500",3231
"2017","ME","Scarborough Public Schools","2310530",2997
"2018","ME","Sebago Public Schools","2314837",115
"2019","ME","Sedgwick Public Schools","2312140",131
"2020","ME","South Bristol Public Schools","2312300",82
"2021","ME","South Portland Public Schools","2312330",2963
"2022","ME","Southport Public Schools","2312360",35
"2023","ME","Southwest Harbor Public Schools","2312390",140
"2024","ME","St George Public Schools","2314820",217
"2025","ME","Surry Public Schools","2312750",194
"2026","ME","Tremont Public Schools","2312960",125
"2027","ME","Trenton Public Schools","2312980",153
"2028","ME","Vanceboro Public Schools","2313080",6
"2029","ME","Vassalboro Public Schools","2313110",524
"2030","ME","Veazie Public Schools","2313140",180
"2031","ME","Waterville Public Schools","2313350",1705
"2032","ME","Wesley Public Schools","2313500",8
"2033","ME","West Bath Public Schools","2313530",118
"2034","ME","Westbrook Public Schools","2313560",2444
"2035","ME","Whiting Public Schools","2300068",50
"2036","ME","Whitneyville Public Schools","2313710",3
"2037","ME","Willimantic Public Schools","2313740",1
"2038","ME","Winslow Schools","2313860",1152
"2039","ME","Winthrop Public Schools","2313970",867
"2040","ME","Wiscasset Public Schools","2313980",516
"2041","ME","Woodland Public Schools","2314010",152
"2042","ME","Yarmouth Schools","2314100",1698
"2043","ME","York Public Schools","2314130",1641
"2044","MI","Arvon Township School District","2603270",13
"2045","MI","Bangor Township S/D #8","2603960",24
"2046","MI","Berlin Township S/D #3","2605100",9
"2047","MI","Burt Township School District","2607470",31
"2048","MI","Chassell Township School District","2608880",248
"2049","MI","Colfax Township S/D #1F","2610230",22
"2050","MI","DeTour Area Schools","2611970",102
